method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_clusters,linkage,noise_count,silhouette
ClusterMajorityVote,0.9069,0.9827,0.7302,0.8378,0.9028,0.8619,2.04,117,11544,1.0,hierarchical_ward,15,ward,0,0.507
