method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,eps,min_samples,n_clusters,noise_count,silhouette
RandomForest,0.8924,0.8511,0.8117,0.831,0.8917,0.8715,0.02,105,994,9.55,dbscan,0.617,5,21,89,0.7245
