method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_clusters,linkage,noise_count,silhouette
ClusterMajorityVote,0.9431,0.9801,0.8442,0.9071,0.9419,0.9179,2.05,117,11544,1.0,hierarchical_ward,15,ward,0,0.5044
