method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_clusters,linkage,noise_count,silhouette
KNN_k7,0.9536,0.9587,0.8976,0.9272,0.9532,0.9393,2.05,117,11544,1.0,hierarchical_ward,15,ward,0,0.5044
