method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_clusters,linkage,noise_count,silhouette
ClusterMajorityVote,0.7642,0.6832,0.5322,0.5983,0.7557,0.7054,1.78,141,11520,1.21,hierarchical_average,15,average,0,0.3443
