method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_components,bic,aic,converged,noise_count,silhouette
LabelSpreading,0.7688,0.8869,0.3407,0.4923,0.7325,0.6597,0.41,117,11544,1.0,gmm,15,-1063258.53,-1074849.47,True,0,0.4622
