method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_components,bic,aic,converged,noise_count,silhouette
RandomForest,0.8853,0.8895,0.8275,0.8574,0.8846,0.8771,4.33,433,42826,1.0,gmm,15,-4099203.78,-4112858.16,True,0,0.4222
