row_idx,col,y_true,y_pred,delta_score
13113,ARANC_ALA,-1,-1,0.0
13127,PRE_UNIT,-1,1,0.0854244175116321
13129,PRE_UNIT,-1,1,2.962959098761118
13138,PRE_UNIT,-1,1,1.051595082151394
13139,PRE_UNIT,-1,1,0.4298295469823046
13199,ARANC_NAC,-1,-1,0.0
13278,PRE_UNIT,-1,-1,-0.854483054907675
13293,ARANC_ALA,-1,-1,-7.084912681420974e-05
13294,ARANC_ALA,-1,1,0.004026708842388871
13297,ARANC_ALA,-1,-1,0.0
13301,ARANC_ALA,-1,-1,0.0
13305,ARANC_ALA,-1,1,0.0040974977851817584
13307,FOB,-1,1,2.578113779395551
13307,PRE_UNIT,-1,1,3.740333523958185
13307,ARANC_ALA,-1,-1,0.0
13309,ARANC_ALA,-1,-1,0.0
13310,ARANC_ALA,-1,-1,0.0
13313,ARANC_ALA,-1,-1,0.0
13316,ARANC_ALA,-1,1,0.004097497785167548
13317,ARANC_ALA,-1,1,0.00402670884237466
13318,ARANC_ALA,-1,-1,-7.084912681420974e-05
13320,ARANC_ALA,-1,1,0.004026708842388871
13321,ARANC_ALA,-1,-1,-7.084912681420974e-05
13322,ARANC_ALA,-1,-1,-7.084912681420974e-05
13326,PRE_UNIT,-1,1,2.249184316266934
13389,PRE_UNIT,-1,-1,-0.19415601444094932
13399,ARANC_NAC,-1,-1,0.0
13400,ARANC_NAC,-1,-1,0.0
13407,PRE_UNIT,-1,1,0.10713987555789117
13408,PRE_UNIT,-1,1,0.10713987555789117
13409,PRE_UNIT,-1,-1,-0.10118849420203446
13410,PRE_UNIT,-1,-1,-0.10118849420203446
13411,PRE_UNIT,-1,-1,-0.0023990415344599114
13412,PRE_UNIT,-1,-1,-0.0023990415344599114
13413,PRE_UNIT,-1,-1,-0.0023990415344599114
13414,PRE_UNIT,-1,-1,-0.0023990415344599114
13415,PRE_UNIT,-1,-1,0.0
13416,PRE_UNIT,-1,-1,-0.0008003201707680319
13417,PRE_UNIT,-1,-1,0.0
13418,PRE_UNIT,-1,-1,-0.0008003201707680319
13438,ARANC_ALA,-1,-1,0.0
13439,PRE_UNIT,-1,1,0.0857902063872018
13439,ARANC_ALA,-1,-1,-0.017448643334944336
13440,ARANC_ALA,-1,-1,-0.016366977464201682
13441,ARANC_ALA,-1,-1,-0.016366977464201682
13442,ARANC_ALA,-1,-1,-0.016366977464201682
13443,ARANC_ALA,-1,-1,-0.0021978030824811867
13444,ARANC_ALA,-1,1,1.629792123425858
13444,ARANC_NAC,-1,-1,0.0
13445,PRE_UNIT,-1,1,2.512076555139913
13445,ARANC_ALA,-1,-1,0.0
13446,ARANC_ALA,-1,-1,-0.016366977464201682
13447,ARANC_ALA,-1,-1,0.0
13448,PRE_UNIT,-1,1,0.6367953736070433
13448,ARANC_ALA,-1,-1,-0.017448643334944336
13449,ARANC_ALA,-1,-1,0.0
13450,ARANC_ALA,-1,-1,0.0
13499,PRE_UNIT,-1,-1,-0.12331055541872615
13500,PRE_UNIT,-1,-1,-0.12331055541872615
13522,PRE_UNIT,-1,1,2.5210212255025084
13523,PRE_UNIT,-1,1,2.338362343692708
13536,PRE_UNIT,-1,1,0.4386865900504944
13537,PRE_UNIT,-1,1,0.14545337247278667
13538,PRE_UNIT,-1,1,2.6166242205967762
13551,PRE_UNIT,-1,1,0.5686451946548345
13575,PRE_UNIT,-1,1,0.027213976898508463
13579,PRE_UNIT,-1,1,1.8967035469385678
13588,PRE_UNIT,-1,-1,0.0
13591,PRE_UNIT,-1,1,0.9909181557553666
13593,PRE_UNIT,-1,-1,-0.0019880722253731165
13607,PRE_UNIT,-1,1,2.14449222672107
13610,ARANC_ALA,-1,1,1.5177413630639762
13611,ARANC_ALA,-1,-1,0.0
13611,ARANC_NAC,-1,-1,0.0
13651,ARANC_NAC,-1,-1,0.0
13652,ARANC_NAC,-1,-1,0.0
13675,PRE_UNIT,-1,-1,-2.3319726414760282
13684,ARANC_NAC,-1,-1,0.0
13687,ARANC_NAC,-1,-1,0.0
13688,ARANC_NAC,-1,-1,0.0
13689,ARANC_NAC,-1,-1,0.0
13708,PRE_UNIT,-1,1,0.2754638753424956
13709,PRE_UNIT,-1,1,0.645370701221367
13710,PRE_UNIT,-1,1,0.96938981149043
13711,PRE_UNIT,-1,1,0.2517704592989105
13715,PRE_UNIT,-1,1,0.2754638753424956
13716,PRE_UNIT,-1,1,0.645370701221367
13725,PRE_UNIT,-1,1,0.00021423827662658823
13728,PRE_UNIT,-1,-1,-0.020147007394413663
13734,ARANC_NAC,-1,-1,0.0
13735,PRE_UNIT,-1,-1,-4.2843983649731854e-05
13757,PRE_UNIT,-1,1,2.6948011593711385
13762,ARANC_NAC,-1,-1,0.0
13783,PRE_UNIT,-1,1,0.5536736927912784
13792,PRE_UNIT,-1,1,0.5546358095220967
13795,ARANC_NAC,-1,-1,0.0
13796,ARANC_ALA,-1,-1,0.0
13797,ARANC_ALA,-1,-1,0.0
13798,ARANC_ALA,-1,-1,-8.528420968900718e-05
13812,ARANC_ALA,-1,-1,0.0
13813,PRE_UNIT,-1,1,0.2723047041727398
13814,PRE_UNIT,-1,1,1.932642246311218
13817,PRE_UNIT,-1,1,1.653928843842209
13848,PRE_UNIT,-1,1,1.5790971953814363
13866,PRE_UNIT,-1,-1,-0.17412072680198776
13866,ARANC_ALA,-1,1,0.09294611250945195
13867,PRE_UNIT,-1,-1,-0.05581724083120321
13867,ARANC_ALA,-1,1,0.09294611250945195
13868,PRE_UNIT,-1,-1,-0.6476472358033618
13868,ARANC_ALA,-1,1,0.09294611250945195
13869,PRE_UNIT,-1,-1,-0.11686117246981098
13869,ARANC_ALA,-1,1,0.09294611250945195
13870,ARANC_ALA,-1,1,0.09304226974583685
13875,ARANC_NAC,-1,-1,0.0
13880,PRE_UNIT,-1,1,0.3887614230368115
13884,PRE_UNIT,-1,1,0.18216066869129577
13885,PRE_UNIT,-1,-1,0.0
13886,PRE_UNIT,-1,1,0.18158168575510558
13889,PRE_UNIT,-1,-1,-0.9613287778652193
13890,PRE_UNIT,-1,1,2.2838051983424634
13891,ARANC_NAC,-1,-1,0.0
13892,ARANC_NAC,-1,-1,0.0
13893,PRE_UNIT,-1,-1,-0.04310051146700289
13894,PRE_UNIT,-1,-1,-0.3939325405302725
13896,PRE_UNIT,-1,1,2.8007780683030887
13912,PRE_UNIT,-1,1,1.9690098904821411
13932,PRE_UNIT,-1,1,0.39035147029812833
13936,PRE_UNIT,-1,1,1.095181753571353
13940,PRE_UNIT,-1,1,1.1400914629001306
13957,ARANC_NAC,-1,-1,0.0
13992,PRE_UNIT,-1,-1,0.0
13992,ARANC_NAC,-1,-1,0.0
13993,ARANC_ALA,-1,-1,0.0
13994,ARANC_ALA,-1,-1,0.0
13995,ARANC_ALA,-1,-1,0.0
13996,ARANC_ALA,-1,-1,0.0
13997,ARANC_ALA,-1,-1,0.0
13998,ARANC_ALA,-1,-1,0.0
13999,ARANC_ALA,-1,-1,0.0
14000,ARANC_ALA,-1,-1,0.0
14001,ARANC_ALA,-1,-1,-0.000476278684971021
14002,ARANC_ALA,-1,-1,0.0
14003,ARANC_ALA,-1,-1,0.0
14004,ARANC_ALA,-1,-1,0.0
14005,ARANC_ALA,-1,-1,0.0
14006,ARANC_ALA,-1,-1,0.0
14007,ARANC_ALA,-1,-1,0.0
14008,ARANC_ALA,-1,-1,0.0
14009,ARANC_ALA,-1,-1,0.0
14010,ARANC_ALA,-1,-1,0.0
14011,ARANC_ALA,-1,-1,0.0
14012,ARANC_ALA,-1,-1,0.0
14013,ARANC_ALA,-1,-1,0.0
14014,ARANC_ALA,-1,-1,0.0
14015,ARANC_ALA,-1,-1,0.0
14016,ARANC_ALA,-1,-1,0.0
14017,ARANC_ALA,-1,-1,0.0
14018,ARANC_ALA,-1,-1,-0.000476278684971021
14019,ARANC_ALA,-1,-1,0.0
14020,ARANC_ALA,-1,-1,0.0
14021,PRE_UNIT,-1,1,0.187529480709685
14021,ARANC_NAC,-1,-1,0.0
14022,PRE_UNIT,-1,1,0.18752948070969921
14022,ARANC_NAC,-1,-1,0.0
14023,ARANC_ALA,-1,-1,0.0
14024,ARANC_ALA,-1,-1,0.0
14025,PRE_UNIT,-1,-1,0.0
14025,ARANC_NAC,-1,-1,0.0
14029,ARANC_NAC,-1,-1,0.0
14034,ARANC_ALA,-1,-1,0.0
14040,ARANC_NAC,-1,-1,0.0
14046,ARANC_NAC,-1,-1,0.0
14055,ARANC_NAC,-1,-1,0.0
14056,ARANC_NAC,-1,-1,0.0
14058,ARANC_NAC,-1,-1,0.0
14060,ARANC_NAC,-1,-1,0.0
14067,PRE_UNIT,-1,1,2.5886511610820264
14068,PRE_UNIT,-1,1,2.4921268977614943
14079,PRE_UNIT,-1,1,1.9411704229585212
14080,PRE_UNIT,-1,1,1.9411704229585212
14103,PRE_UNIT,-1,-1,-0.878449652105104
14113,TOT_PESO,-1,1,0.48643417064187133
14114,PRE_UNIT,-1,-1,-0.12307041262141638
14115,PRE_UNIT,-1,-1,-0.24445232900808378
14122,PRE_UNIT,-1,1,0.6545762384682234
14124,ARANC_NAC,-1,-1,0.0
14162,ARANC_ALA,-1,-1,0.0
14163,TOT_PESO,-1,1,0.5877866649021257
14164,ARANC_NAC,-1,-1,0.0
14177,ARANC_NAC,-1,-1,0.0
14180,ARANC_NAC,-1,-1,0.0
14181,ARANC_NAC,-1,-1,0.0
14191,PRE_UNIT,-1,1,1.501780431041169
14197,ARANC_NAC,-1,-1,0.0
14205,ARANC_ALA,-1,1,0.00701023012121027
14206,ARANC_ALA,-1,1,0.007010230121196059
14207,PRE_UNIT,-1,1,5.864104548388013
14207,ARANC_NAC,-1,-1,0.0
14212,PRE_UNIT,-1,1,0.35974992149056106
14214,PRE_UNIT,-1,-1,0.0
14216,PRE_UNIT,-1,-1,0.0
14216,ARANC_NAC,-1,-1,0.0
14225,ARANC_NAC,-1,-1,0.0
14234,PRE_UNIT,-1,-1,0.0
14240,PRE_UNIT,-1,1,0.03312802940894244
14241,PRE_UNIT,-1,-1,0.0
14248,ARANC_NAC,-1,-1,0.0
14249,ARANC_NAC,-1,-1,0.0
14250,ARANC_ALA,-1,-1,0.0
14250,ARANC_NAC,-1,-1,0.0
14269,PRE_UNIT,-1,-1,-2.9050912493834176
14270,ARANC_ALA,-1,-1,0.0
14274,PRE_UNIT,-1,1,0.661398482245346
14275,PRE_UNIT,-1,1,0.661398482245346
14276,PRE_UNIT,-1,1,0.661398482245346
14277,PRE_UNIT,-1,1,1.9173627036204266
14278,ARANC_NAC,-1,-1,0.0
14284,PRE_UNIT,-1,1,2.630179046942203
14291,PRE_UNIT,-1,1,1.4191568346022194
14292,PRE_UNIT,-1,1,1.4191568346022194
14293,ARANC_NAC,-1,-1,0.0
14302,PRE_UNIT,-1,1,2.3838150588786817
14302,ARANC_NAC,-1,-1,0.0
14355,FOB,-1,-1,0.0
14355,CIF,-1,-1,0.0
14370,PRE_UNIT,-1,1,0.5016931402026898
14371,PRE_UNIT,-1,1,1.3981288187669065
14373,ARANC_ALA,-1,1,1.463477249872625
14376,PRE_UNIT,-1,1,2.277021100862754
14377,PRE_UNIT,-1,1,1.2473034462904593
14379,PRE_UNIT,-1,1,2.122984821179358
14383,PRE_UNIT,-1,1,0.2923826241004974
14420,PRE_UNIT,-1,1,0.28666355136343213
14421,PRE_UNIT,-1,1,0.28666355136343213
14422,PRE_UNIT,-1,1,1.4341571204106458
14452,FOB,-1,1,3.6437590188334923
14452,CIF,-1,1,5.693732138802716
14453,PRE_UNIT,-1,1,0.02389192142473462
14455,PRE_UNIT,-1,1,0.07389209969267085
14456,PRE_UNIT,-1,1,0.07389209969267085
14461,ARANC_ALA,-1,1,1.4634772498726107
14467,PRE_UNIT,-1,1,1.6963052283416005
14482,ARANC_ALA,-1,1,1.4018009884929938
14490,ARANC_ALA,-1,1,1.7323255344499273
14493,ARANC_ALA,-1,1,1.358488048502835
14497,PRE_UNIT,-1,1,1.6898370945789338
14498,CIF,-1,1,6.303803363501132
14499,ARANC_ALA,-1,-1,0.0
14502,PRE_UNIT,-1,1,1.131458802440406
14503,PRE_UNIT,-1,1,1.131458802440406
14504,ARANC_ALA,-1,1,1.7407513049183905
14513,ARANC_ALA,-1,-1,0.0
14514,ARANC_ALA,-1,-1,0.0
14515,ARANC_ALA,-1,-1,0.0
14516,FOB,-1,-1,0.0
14517,PRE_UNIT,-1,1,0.11332324684455841
14520,FOB,-1,1,5.452120856605887
14520,ARANC_ALA,-1,1,1.4633085162182624
14534,PRE_UNIT,-1,1,0.3144933299024615
14540,PA_ORIG,-1,-1,0.0
14540,FOB,-1,-1,0.0
14540,CIF,-1,-1,0.0
14543,PRE_UNIT,-1,1,1.9292892678192857
14543,ARANC_NAC,-1,-1,0.0
14544,PRE_UNIT,-1,1,1.2103675660625015
14546,PRE_UNIT,-1,1,2.0189699126104586
14547,PRE_UNIT,-1,1,2.5347534047372307
14552,PRE_UNIT,-1,1,0.9013324357071895
14555,FOB,-1,1,5.397561872355453
14555,ARANC_ALA,-1,1,1.4633085162182624
14569,PRE_UNIT,-1,1,0.24192296936330138
14599,PRE_UNIT,-1,1,0.21657289335549024
14600,ARANC_NAC,-1,-1,0.0
14604,ARANC_ALA,-1,1,1.463477249872568
14608,PRE_UNIT,-1,1,3.2268340239803166
14616,PRE_UNIT,-1,1,2.2501039148793893
14623,ARANC_ALA,-1,-1,0.0
14624,ARANC_ALA,-1,-1,0.0
14631,ARANC_NAC,-1,-1,0.0
14633,FOB,-1,1,5.015330138400458
14633,CIF,-1,1,4.615120516841273
14635,ARANC_ALA,-1,1,1.7966138476928677
14639,PRE_UNIT,-1,1,2.8148831421433016
14643,PRE_UNIT,-1,1,0.030824358200376878
14647,PRE_UNIT,-1,1,0.8715548380327363
14653,PRE_UNIT,-1,-1,-0.5919971974384737
14664,PRE_UNIT,-1,1,2.0574626349610554
14667,ARANC_ALA,-1,1,1.5000824192816822
14671,ARANC_ALA,-1,1,1.732325534449899
14683,ARANC_ALA,-1,-1,0.0
14684,ARANC_ALA,-1,-1,0.0
14685,ARANC_ALA,-1,-1,0.0
14686,ARANC_ALA,-1,-1,0.0
14687,ARANC_ALA,-1,1,1.732325534449899
14697,PRE_UNIT,-1,1,0.9663071377668189
14715,PRE_UNIT,-1,1,0.718082050994596
14716,PRE_UNIT,-1,1,2.6851003313480817
14718,FOB,-1,1,6.935046139218031
14718,CIF,-1,1,6.930820551913115
14718,PRE_UNIT,-1,1,7.179917539775886
14720,PRE_UNIT,-1,1,1.4582370872532806
14722,ARANC_ALA,-1,1,1.3584880485028634
14725,ARANC_ALA,-1,1,1.7966138476928677
14726,ARANC_ALA,-1,1,1.7966138476928677
14733,PRE_UNIT,-1,-1,-1.1050612104994002
14737,PRE_UNIT,-1,1,1.845140185573399
14740,FOB,-1,1,6.65214592641837
14740,CIF,-1,1,8.816482636909768
14744,ARANC_ALA,-1,-1,0.0
14745,ARANC_ALA,-1,-1,0.0
14749,FOB,-1,1,6.32095759855784
14749,CIF,-1,1,8.87164566750188
14752,ARANC_ALA,-1,-1,0.0
14775,PRE_UNIT,-1,1,0.26918871137540634
14776,PRE_UNIT,-1,1,0.26918871137542055
14794,PRE_UNIT,-1,1,0.8316833583813263
14798,ARANC_NAC,-1,-1,0.0
14802,PRE_UNIT,-1,1,1.03936518512279
14805,PRE_UNIT,-1,1,0.6073063148944442
14807,PRE_UNIT,-1,1,1.9838322740910144
14810,ARANC_ALA,-1,1,1.7966138476928393
14822,ARANC_ALA,-1,1,1.463477249872625
14830,PRE_UNIT,-1,1,1.1444655931642274
14834,ARANC_ALA,-1,1,1.358488048502835
14835,ARANC_ALA,-1,1,1.358488048502835
14836,ARANC_ALA,-1,1,1.3584880485028492
14849,PRE_UNIT,-1,1,0.43568382233173963
14850,PRE_UNIT,-1,1,0.43568382233173963
14855,ARANC_ALA,-1,1,1.358488048502835
14856,ARANC_ALA,-1,1,1.358488048502835
14863,ARANC_ALA,-1,1,1.732325534449899
14882,PRE_UNIT,-1,-1,-1.8507067227439364
14906,ARANC_NAC,-1,-1,0.0
14911,PRE_UNIT,-1,1,1.0523406893802871
14915,ARANC_ALA,-1,1,1.4634772498726107
14925,FOB,-1,1,5.015330138400458
14925,CIF,-1,1,4.615120516841245
14926,ARANC_ALA,-1,-1,0.0
14957,ARANC_ALA,-1,1,1.7407513049184047
14970,PRE_UNIT,-1,1,1.355947204730569
14978,PRE_UNIT,-1,1,2.8155233877447188
14985,PRE_UNIT,-1,1,2.171874365469961
15043,PRE_UNIT,-1,1,2.4331368111779454
15044,ARANC_ALA,-1,1,1.358488048502835
15045,ARANC_ALA,-1,1,1.732325534449913
15057,PRE_UNIT,-1,-1,-0.014244061525928942
15072,FOB,-1,1,5.14603993110245
15095,ARANC_NAC,-1,-1,0.0
15129,PRE_UNIT,-1,1,0.6115773664557622
15166,PRE_UNIT,-1,1,2.573230978293253
15192,PRE_UNIT,-1,-1,-0.4074069819787951
15259,PRE_UNIT,-1,-1,0.0
15260,PRE_UNIT,-1,1,1.518508367525115
15268,PRE_UNIT,-1,1,1.3272618994886898
15271,PRE_UNIT,-1,1,1.9597937200213664
15278,PRE_UNIT,-1,1,1.702373734177968
15283,PRE_UNIT,-1,1,2.2130711227280244
15291,ARANC_ALA,-1,1,1.732325534449899
15292,ARANC_ALA,-1,1,1.3584880485028634
15293,ARANC_ALA,-1,1,1.3584880485028066
15322,PRE_UNIT,-1,1,1.2859886161236886
15330,PRE_UNIT,-1,1,1.6598319261855181
15337,PRE_UNIT,-1,1,2.3825641381637297
15338,PRE_UNIT,-1,1,0.9963117157655716
15340,ARANC_ALA,-1,-1,0.0
15341,ARANC_ALA,-1,-1,0.0
15342,ARANC_ALA,-1,-1,0.0
15343,ARANC_ALA,-1,-1,0.0
15344,ARANC_ALA,-1,-1,0.0
15362,FOB,-1,1,5.388881452963105
15362,CIF,-1,1,6.634914902605686
15362,PRE_UNIT,-1,1,2.2569402014798357
15383,ARANC_ALA,-1,1,1.7407513049184047
15384,PRE_UNIT,-1,1,1.1592369104845375
15385,PRE_UNIT,-1,-1,-1.3239665570383607
15386,PRE_UNIT,-1,1,2.2767146122086785
15390,PRE_UNIT,-1,1,0.16773489450696388
15391,PRE_UNIT,-1,1,1.9985029418750173
15392,PRE_UNIT,-1,1,2.2542151944829243
15406,PRE_UNIT,-1,1,0.6157950855286032
15412,FOB,-1,1,0.43936665978384326
15412,CIF,-1,1,1.7917594692280545
15413,PRE_UNIT,-1,1,0.5016313999931867
15415,PRE_UNIT,-1,1,1.6689260579342573
15426,PRE_UNIT,-1,1,2.411581303383471
15428,PRE_UNIT,-1,1,1.9557943161459974
15434,PRE_UNIT,-1,1,2.3658535983431648
15447,ARANC_ALA,-1,1,1.7966138476928677
15466,PRE_UNIT,-1,-1,0.0
15466,ARANC_NAC,-1,-1,0.0
15477,ARANC_NAC,-1,-1,0.0
15487,ARANC_ALA,-1,-1,0.0
15490,ARANC_NAC,-1,-1,0.0
15492,ARANC_ALA,-1,-1,-0.04177945277430695
15497,ARANC_NAC,-1,-1,0.0
15498,ARANC_NAC,-1,-1,0.0
15500,ARANC_NAC,-1,-1,0.0
15536,PRE_UNIT,-1,-1,-2.728307147579926
15539,PRE_UNIT,-1,1,1.9650361614592953
15541,PRE_UNIT,-1,1,1.9623078737902233
15551,PRE_UNIT,-1,1,1.0788597157365416
15578,ARANC_NAC,-1,-1,0.0
15587,PRE_UNIT,-1,1,0.18417512544326087
15588,PRE_UNIT,-1,1,0.25230698419366604
15591,PRE_UNIT,-1,1,2.359034343400026
15592,PRE_UNIT,-1,1,3.185712916584464
15593,PRE_UNIT,-1,1,1.5325999406476853
15594,PRE_UNIT,-1,1,1.5006375899447448
15595,PRE_UNIT,-1,1,2.714036579951255
15596,PRE_UNIT,-1,1,0.24769959106328088
15598,PRE_UNIT,-1,1,1.062073162030913
15602,PRE_UNIT,-1,1,2.8899759142492485
15607,PRE_UNIT,-1,1,2.792311639679781
15608,PRE_UNIT,-1,1,1.4691421197210275
15613,FOB,-1,1,6.174849368223249
15613,CIF,-1,1,7.381724250143208
15614,FOB,-1,1,6.174849368223278
15614,CIF,-1,1,7.381724250143236
15615,FOB,-1,1,6.174849368223249
15615,CIF,-1,1,7.381724250143236
15634,PRE_UNIT,-1,1,2.0341278310020243
15635,PRE_UNIT,-1,-1,-0.2121550326542092
15638,PRE_UNIT,-1,1,2.560759321138505
15641,PRE_UNIT,-1,1,2.4100243713822067
15641,ARANC_NAC,-1,-1,0.0
15642,PRE_UNIT,-1,1,2.566103692115888
15642,ARANC_NAC,-1,-1,0.0
15645,ARANC_NAC,-1,-1,0.0
15650,PRE_UNIT,-1,-1,-0.7960071035586935
15650,ARANC_NAC,-1,-1,0.0
15659,ARANC_NAC,-1,-1,0.0
15662,PRE_UNIT,-1,1,0.38597131342714874
15664,PRE_UNIT,-1,-1,0.0
15668,PRE_UNIT,-1,1,0.9136370872037105
15670,PRE_UNIT,-1,-1,0.0
15673,PRE_UNIT,-1,1,0.38597131342716295
15682,PRE_UNIT,-1,1,0.38597131342716295
15690,ARANC_NAC,-1,-1,0.0
15691,PRE_UNIT,-1,1,2.3785964282261034
15692,ARANC_ALA,-1,-1,0.0
15696,ARANC_NAC,-1,-1,0.0
15708,PRE_UNIT,-1,1,1.1287947752932155
15709,PRE_UNIT,-1,1,1.1287947752932155
15717,ARANC_NAC,-1,-1,0.0
15721,ARANC_NAC,-1,-1,0.0
15728,ARANC_NAC,-1,-1,0.0
15731,ARANC_NAC,-1,-1,0.0
15753,ARANC_NAC,-1,-1,0.0
15754,ARANC_NAC,-1,-1,0.0
15759,PRE_UNIT,-1,1,1.4811141115001618
15765,PRE_UNIT,-1,1,1.2732006658268915
15766,ARANC_ALA,-1,-1,-0.000987654401257032
15767,ARANC_ALA,-1,-1,-0.000987654401257032
15768,ARANC_ALA,-1,-1,-0.000987654401257032
15771,ARANC_NAC,-1,-1,0.0
15772,PRE_UNIT,-1,1,0.7263942105585102
15772,ARANC_ALA,-1,-1,0.0
15773,PRE_UNIT,-1,1,0.7263942105585102
15773,ARANC_ALA,-1,-1,0.0
15774,PRE_UNIT,-1,1,0.7263942105585102
15774,ARANC_ALA,-1,-1,0.0
15775,PRE_UNIT,-1,1,0.7263942105584817
15775,ARANC_ALA,-1,-1,0.0
15776,PRE_UNIT,-1,1,0.724215560459271
15776,ARANC_ALA,-1,-1,0.0
15785,PRE_UNIT,-1,1,2.1439800628174055
15787,PRE_UNIT,-1,1,3.7418042475093216
15788,PRE_UNIT,-1,1,3.7418042475093216
15789,PRE_UNIT,-1,1,2.700015362564045
15789,ARANC_NAC,-1,-1,0.0
15798,PRE_UNIT,-1,1,0.8210125515578426
15801,ARANC_ALA,-1,1,0.14349263560416148
15802,FOB,-1,1,5.567835468372152
15803,PRE_UNIT,-1,1,2.476253753788626
15809,PRE_UNIT,-1,1,2.377680896937477
15810,PRE_UNIT,-1,1,2.984790519828948
15811,PRE_UNIT,-1,1,2.7191972804453712
15812,ARANC_ALA,-1,1,0.3011283139624936
15812,ARANC_NAC,-1,-1,0.0
15813,ARANC_NAC,-1,-1,0.0
15814,ARANC_ALA,-1,-1,0.0
15815,PRE_UNIT,-1,1,0.7971368940840193
15816,ARANC_NAC,-1,-1,0.0
15817,FOB,-1,1,6.550757702357913
15817,TOT_PESO,-1,1,6.604959568720318
15817,CIF,-1,1,6.559660927758955
15817,ARANC_NAC,-1,-1,0.0
15822,PRE_UNIT,-1,1,0.07176804000184234
15823,PRE_UNIT,-1,-1,-0.09909615101003055
15824,ARANC_NAC,-1,-1,0.0
15830,PRE_UNIT,-1,1,3.1645827425015227
15868,ARANC_NAC,-1,-1,0.0
15872,PRE_UNIT,-1,1,1.3168658546881602
15875,PRE_UNIT,-1,1,2.265958886763997
15876,PRE_UNIT,-1,1,1.3168658546881602
15877,PRE_UNIT,-1,-1,-0.7702958430190847
15878,PRE_UNIT,-1,1,2.436342909258201
15886,PRE_UNIT,-1,1,1.224734795774367
15898,ARANC_NAC,-1,-1,0.0
15899,PRE_UNIT,-1,1,0.17495116280795742
15902,PRE_UNIT,-1,1,2.472548260195765
15911,ARANC_NAC,-1,-1,0.0
15916,PRE_UNIT,-1,-1,-0.43831402697935573
15918,ARANC_NAC,-1,-1,0.0
15922,PRE_UNIT,-1,1,1.8999209366044738
15928,PRE_UNIT,-1,1,1.0349756163817005
15934,PRE_UNIT,-1,-1,0.0
15960,PRE_UNIT,-1,1,1.9171823486952917
15961,ARANC_ALA,-1,-1,-7.050445941558792e-05
15979,PRE_UNIT,-1,-1,0.0
15980,ARANC_NAC,-1,-1,0.0
15982,PRE_UNIT,-1,1,2.9526004130538013
15988,ARANC_NAC,-1,-1,0.0
16006,ARANC_NAC,-1,-1,0.0
16011,PRE_UNIT,-1,1,1.0284573020009873
16012,PRE_UNIT,-1,1,0.20228698803967404
16029,PRE_UNIT,-1,1,1.6254644898262711
16030,ARANC_ALA,-1,-1,0.0
16037,PRE_UNIT,-1,1,1.7086879151894436
16038,PRE_UNIT,-1,1,1.7390368343999398
16039,PRE_UNIT,-1,1,1.741960338187539
16040,PRE_UNIT,-1,1,2.004584883760117
16041,PRE_UNIT,-1,1,2.002472058127296
16042,PRE_UNIT,-1,1,1.7940415332033695
16043,PRE_UNIT,-1,1,1.8002292463115168
16044,PRE_UNIT,-1,1,1.709002628016549
16045,PRE_UNIT,-1,1,1.7090026280165773
16081,ARANC_ALA,-1,-1,-0.016366977464201682
16082,ARANC_ALA,-1,-1,-0.016366977464201682
16084,ARANC_NAC,-1,-1,0.0
16085,PRE_UNIT,-1,1,2.0859492461821105
16086,PRE_UNIT,-1,1,0.18743963994310775
16087,PRE_UNIT,-1,-1,-0.4572295853876085
16093,PRE_UNIT,-1,1,1.7628392479026047
16094,PRE_UNIT,-1,1,1.6825084803105597
16095,PRE_UNIT,-1,1,1.694096095482962
16096,PRE_UNIT,-1,1,1.7406161111179017
16115,PRE_UNIT,-1,1,1.9342571227975895
16121,PRE_UNIT,-1,1,1.39406613333432
16126,ARANC_NAC,-1,-1,0.0
16132,PRE_UNIT,-1,1,0.02529649584045046
16133,PRE_UNIT,-1,-1,-0.07145142113310499
16134,ARANC_NAC,-1,-1,0.0
16138,PRE_UNIT,-1,-1,-1.898514020109232
16139,PRE_UNIT,-1,1,2.4384188696527644
16139,ARANC_ALA,-1,1,1.3583361305382482
16150,PRE_UNIT,-1,1,2.7532738941658295
16155,PRE_UNIT,-1,1,2.7532738941658295
16158,PRE_UNIT,-1,1,2.7532738941658295
16159,PRE_UNIT,-1,1,2.384405930149228
16160,PRE_UNIT,-1,1,2.8961024326051756
16161,PRE_UNIT,-1,1,2.7532738941658295
16162,PRE_UNIT,-1,1,2.7532738941658295
16164,PRE_UNIT,-1,1,2.7532738941658295
16165,PRE_UNIT,-1,1,2.3844059301492138
16166,PRE_UNIT,-1,1,2.896102432605119
16167,PRE_UNIT,-1,1,2.8961024326051756
16168,PRE_UNIT,-1,1,2.896102432605147
16170,PRE_UNIT,-1,1,2.896102432605119
16172,PRE_UNIT,-1,1,1.6842667874569486
16173,PRE_UNIT,-1,1,2.8961024326051756
16175,PRE_UNIT,-1,1,1.6842667874569486
16177,PRE_UNIT,-1,1,1.4617941727013601
16181,PRE_UNIT,-1,1,2.862200880929464
16184,PRE_UNIT,-1,1,1.6260368020782607
16196,PRE_UNIT,-1,-1,-1.0575969171052293
16197,PRE_UNIT,-1,-1,-1.0575969171052293
16198,PRE_UNIT,-1,-1,-1.0254001358313758
16199,PRE_UNIT,-1,-1,-1.0254001358313758
16200,PRE_UNIT,-1,-1,-1.0254001358313758
