method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,min_cluster_size,min_samples,n_clusters,noise_count,silhouette
LabelPropagation,0.8848,0.907,0.7048,0.7932,0.8804,0.8359,0.08,40,1059,3.64,hdbscan,50,5,8,159,0.342
