method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,min_cluster_size,min_samples,n_clusters,noise_count,silhouette
LabelSpreading,0.881,0.9153,0.6837,0.7828,0.8757,0.8274,0.08,40,1059,3.64,hdbscan,50,5,8,159,0.342
