method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,min_cluster_size,min_samples,n_clusters,noise_count,silhouette
KNN_k7,0.8236,0.6553,0.9305,0.769,0.8295,0.8524,0.03,50,1049,4.55,hdbscan,50,5,10,195,0.6474
