method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,min_cluster_size,min_samples,n_clusters,noise_count,silhouette
ClusterMajorityVote,0.897,0.8832,0.7764,0.8264,0.8951,0.8645,0.03,50,1049,4.55,hdbscan,50,5,10,195,0.6474
