method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_clusters,linkage,noise_count,silhouette
LabelPropagation,0.9145,0.9377,0.7829,0.8533,0.9122,0.8793,0.03,70,1029,6.37,hierarchical_ward,15,ward,0,0.404
