method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_clusters,linkage,noise_count,silhouette
ClusterMajorityVote,0.8882,0.8759,0.7554,0.8112,0.8858,0.8527,0.03,70,1029,6.37,hierarchical_ward,15,ward,0,0.404
