row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,cluster,true_label
3663,statuses_count,1,,,0.9188582406082514,0.9968559208018392,3,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,0,1
1168,statuses_count,1,,,0.9188582406082514,0.9984310492919317,3,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,0,1
2727,statuses_count,1,,,0.9188582406082514,0.9699673304677645,3,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,0,1
1830,friends_count,0,,,0.8615083182422859,0.9195225246663201,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,0,0
3979,name_length,1,,,0.7828330537820646,0.7536276219773519,3,1,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,0,0
3952,listed_count,1,,,0.9521157625867203,0.9999650024431656,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,1,1
1536,followers_count,1,,,0.9509927675808356,0.9999992573412294,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,1,1
1205,listed_count,1,,,0.9521157625867203,0.9995222833492102,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,1,1
2718,listed_count,1,,,0.9521157625867203,0.9998635095283458,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,1,1
2469,listed_count,1,,,0.9521157625867203,0.9999842510994245,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,1,0
2550,verified,1,,,0.4153523578281736,0.6753229052721899,2,1,1.0,1.0,0.17443617574011616,0.8,0,0,2,0
3651,verified,1,,,0.4153523578281736,0.8144702315841086,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,2,0
2092,verified,1,,,0.4153523578281736,0.25788092633643434,2,0,1.0,1.0,0.17443617574011616,0.8,0,0,2,0
2041,verified,1,,,0.4153523578281736,1.0,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,2,0
938,verified,1,,,0.8099520068218187,0.6289404631682171,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,2,0
2382,description_length,0,,,0.23862006189964013,0.2532244897468898,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,3,0
554,description_length,0,,,0.35900184649023126,0.2283082429796267,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,3,0
1661,description_length,0,,,0.4071545603264676,0.08592969002383832,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,3,0
1575,description_length,0,,,0.37104002494929034,0.11725297167411208,3,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,3,0
4034,description_length,0,,,0.4973711998991541,0.5725083947502454,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,3,0
948,description_length,1,,,0.8404592859823385,0.9224036886390954,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,4,1
636,name_length,1,,,0.7288757871318914,0.5461561457477533,2,1,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,4,0
634,name_length,1,,,0.5696797464158561,0.31275073498945527,2,1,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,4,0
1247,description_length,1,,,0.7200775013917475,0.9402010077585689,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,4,1
3531,description_length,1,,,0.5876575383420974,0.7526172642393177,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,4,1
3754,verified,1,,,0.8099520068218187,1.0,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,5,0
3547,verified,1,,,0.8099520068218187,0.9536175578960271,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,5,0
2107,verified,1,,,0.8099520068218187,0.9536175578960271,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,5,0
3995,verified,1,,,0.8099520068218187,1.0,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,5,0
3241,verified,1,,,0.8099520068218187,0.9536175578960271,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,5,0
631,followers_count,0,,,0.5012298616641295,0.7290313587241328,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
290,description_length,0,,,0.49142180953988135,0.8127722028631381,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,6,0
1505,description_length,0,,,0.4974408987694109,0.7123953230293075,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,6,0
3135,description_length,0,,,0.4973711998991541,0.8138400420103067,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,6,0
2347,followers_count,0,,,0.20643537909084586,0.5546384043675932,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
3406,name_length,1,,,0.46176521311550967,0.4553873748973041,1,0,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,7,0
3594,description_length,1,,,0.6539372187371792,0.6586474192884972,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,7,0
3064,description_length,1,,,0.5214475568172723,0.7917713663021595,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,7,0
3876,description_length,1,,,0.5937463264418836,0.6889028617916026,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,7,0
3950,name_length,1,,,0.8367903204322379,0.65313362567864,1,0,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,7,0
1977,friends_count,0,,,0.9484261507882511,0.9925702988668851,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,8,0
1535,friends_count,1,,,0.9487026977345987,0.9979831339928789,2,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,8,1
2013,friends_count,0,,,0.9484261507882511,0.9829712574977478,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,8,0
3051,friends_count,0,,,0.9484261507882511,0.9969547216076002,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,8,0
451,friends_count,0,,,0.9484261507882511,0.9966387319125325,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,8,0
3238,listed_count,1,,,0.9521157625867203,1.0,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,9,0
2810,listed_count,1,,,0.9521157625867203,0.9995537811503612,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,9,0
3634,listed_count,1,,,0.9619487321342692,0.9923810318771484,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,9,0
427,listed_count,1,,,0.9521157625867203,0.9893957402791731,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,9,0
1885,listed_count,1,,,0.9521157625867203,0.9960435261998697,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,9,0
1624,statuses_count,1,,,0.9188582406082514,0.9980745912691378,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,10,1
4230,statuses_count,1,,,0.9308925409376192,0.7869536268931333,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,10,0
3684,statuses_count,1,,,0.9188582406082514,0.9999759066501058,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,10,1
1861,statuses_count,1,,,0.9523075950417351,0.9813383619874948,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,10,0
3555,statuses_count,1,,,0.9735397798816843,0.9705818138531005,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,10,0
424,protected,1,,,0.9931143290278304,1.0,1,0,0.0,1.0,0.4989531304430075,0.8,0,0,11,0
3499,protected,1,,,0.9931143290278304,1.0,1,0,0.0,1.0,0.4989531304430075,0.8,0,0,11,0
508,protected,1,,,0.9931143290278304,1.0,1,0,0.0,1.0,0.4989531304430075,0.8,0,0,11,0
73,protected,1,,,0.9931143290278304,1.0,1,0,0.0,1.0,0.4989531304430075,0.8,0,0,11,0
3619,protected,1,,,0.9931143290278304,1.0,1,0,0.0,1.0,0.4989531304430075,0.8,0,0,11,0
3507,statuses_count,1,,,0.9188582406082514,0.9920823486317732,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,12,1
1282,statuses_count,1,,,0.9188582406082514,0.9984623500541874,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,12,1
2853,statuses_count,1,,,0.9990218274489105,0.9606032544016152,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,12,1
2050,statuses_count,1,,,0.9188582406082514,0.9979022311506639,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,12,1
530,statuses_count,1,,,0.9188582406082514,0.9966364036139141,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,12,1
668,followers_count,0,,,0.9509922096633139,0.9998784708546107,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,13,0
3363,followers_count,0,,,0.9509922096633139,0.9999584729970751,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,13,0
567,followers_count,0,,,0.9509922096633139,0.9999894906047926,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,13,0
1159,followers_count,0,,,0.9509922096633139,0.999976517284393,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,13,0
2037,followers_count,0,,,0.9509922096633139,0.9995859135831661,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,13,0
3077,statuses_count,0,,,0.9188349053998566,0.9612391540979683,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,14,0
2823,statuses_count,0,,,0.9188349053998566,0.9682867678311263,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,14,0
3831,statuses_count,0,,,0.9188349053998566,0.9398650579247234,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,14,0
509,statuses_count,0,,,0.9188349053998566,0.9652318546201808,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,14,0
2796,statuses_count,0,,,0.9188349053998566,0.999077039365591,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,14,0
