row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
703,statuses_count,1,,,0.9188582406082514,0.9727028523480611,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,1428.0,0.9944289693593314,-1.0,1435.0,7.0,7.269616749608169,2.0794415416798357,4.0,562.0,3061.0,8,1
2002,statuses_count,1,,,0.9188582406082514,0.9984401100389004,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,107.0,0.9304347826086956,-1.0,114.0,7.0,4.74493212836325,2.0794415416798357,4.0,194.0,3061.0,8,1
456,statuses_count,1,,,0.9461609132320727,0.9211614109944539,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,4091.0,0.11236541419468249,1.0,36407.0,40498.0,10.502543809696478,10.60903256143177,4.0,1995.0,2184.0,9,0
2178,statuses_count,1,,,0.9454575233790267,0.840172747918434,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,7545.0,0.22749886928991406,1.0,33164.0,40709.0,10.409250381959657,10.614229041497024,4.0,1841.0,2192.0,9,0
3147,statuses_count,1,,,0.7720435889929572,0.8001232166861632,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,5008.0,0.05708944164519733,1.0,87721.0,92729.0,11.381928002089515,11.437447323794272,4.0,3407.0,3498.0,9,0
3461,statuses_count,1,,,0.9524480850938976,0.9358354966364334,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,4746.0,0.14013641598015766,1.0,33866.0,38612.0,10.430196367929657,10.561344286317487,4.0,1870.0,2104.0,9,0
3555,statuses_count,1,,,0.9735397798816843,0.9705818138531005,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,7487.0,0.3019073349731844,1.0,24798.0,32285.0,10.118558608759452,10.382388978717474,4.0,1394.0,1793.0,9,0
3660,listed_count,1,,,0.9521157625867203,1.0,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10,0
3767,listed_count,1,,,0.9521157625867203,0.9731481245187972,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,258.0,0.9961389961389961,-1.0,258.0,0.0,5.556828061699537,0.0,5.0,523.0,0.0,10,1
3572,listed_count,1,,,0.9521157625867203,0.991964560950819,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,8.0,0.8888888888888888,-1.0,8.0,0.0,2.1972245773362196,0.0,5.0,1157.0,0.0,10,0
1916,listed_count,1,,,0.9521157625867203,0.9998775085510796,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,2.0,0.6666666666666666,-1.0,2.0,0.0,1.0986122886681098,0.0,5.0,383.0,0.0,10,0
4628,listed_count,1,,,0.9521157625867203,0.9998267620936696,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,5.0,762.0,0.0,10,0
3634,listed_count,1,,,0.9619487321342692,0.9923810318771484,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,584.0,0.6299892125134844,-1.0,926.0,342.0,6.831953565565855,5.8377304471659395,5.0,1225.0,680.0,11,0
746,listed_count,1,,,0.9521157625867203,0.9958247914696546,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,46.0,0.9787234042553191,-1.0,46.0,0.0,3.8501476017100584,0.0,5.0,849.0,0.0,11,0
3674,listed_count,1,,,0.9521157625867203,0.9998845080624464,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,5.0,1.0,0.0,11,0
1010,listed_count,1,,,0.9789407935453844,0.9383798016816504,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,577.0,0.3818663136995367,-1.0,1510.0,933.0,7.32052696227274,6.839476438228843,5.0,222.0,1232.0,11,0
3035,listed_count,1,,,0.9521157625867203,0.999825012215828,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,5.0,762.0,0.0,11,0
3043,verified,1,,,0.8099520068218187,1.0,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12,0
3665,verified,1,,,0.8099520068218187,1.0,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12,0
1072,verified,1,,,0.8099520068218187,1.0,2,0,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12,0
2107,verified,1,,,0.8099520068218187,0.9536175578960271,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12,0
3344,verified,1,,,0.8099520068218187,1.0,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12,0
298,verified,1,,,0.4153523578281736,0.8608526736880813,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,6.0,1.0,1.0,13,0
2960,verified,1,,,0.4153523578281736,0.9536175578960271,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,6.0,1.0,1.0,13,0
725,verified,1,,,0.4153523578281736,1.0,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,6.0,1.0,1.0,13,0
1746,verified,1,,,0.4153523578281736,1.0,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,6.0,1.0,1.0,13,0
4193,verified,1,,,0.4153523578281736,1.0,1,0,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,6.0,1.0,1.0,13,0
3507,verified,1,,,0.8099520068218187,1.0,2,1,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14,0
431,verified,1,,,0.8099520068218187,1.0,2,1,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14,0
1296,verified,1,,,0.8099520068218187,1.0,2,1,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14,0
2185,verified,1,,,0.8099520068218187,1.0,2,1,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14,0
2667,verified,1,,,0.8099520068218187,1.0,2,1,1.0,1.0,0.17443617574011616,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14,0
2406,protected,1,,,0.9931143290278304,1.0,2,0,0.0,1.0,0.4989531304430075,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,15,0
2082,protected,1,,,0.9931143290278304,1.0,1,0,0.0,1.0,0.4989531304430075,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,15,0
1072,protected,1,,,0.9931143290278304,1.0,2,0,0.0,1.0,0.4989531304430075,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,15,0
92,protected,1,,,0.9931143290278304,1.0,3,0,0.0,1.0,0.4989531304430075,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,15,0
3069,protected,1,,,0.9931143290278304,1.0,1,0,0.0,1.0,0.4989531304430075,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,15,0
3772,name_length,1,,,0.6209612538315448,0.6466501420464652,2,1,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,6.0,0.42857142857142855,-1.0,13.0,7.0,2.6390573296152584,2.0794415416798357,15.0,3.0,47.0,16,1
57,description_length,1,,,0.6418293414078633,0.523031847598109,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.691358024691358,-1.0,80.0,24.0,4.394449154672439,3.2188758248682006,13.0,176.0,114.0,16,1
2175,description_length,1,,,0.7983256613756317,0.6404941537866342,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,30.0,0.37037037037037035,-1.0,80.0,50.0,4.394449154672439,3.9318256327243257,13.0,176.0,143.0,16,0
2994,name_length,1,,,0.7828330537820646,0.8281876837473636,3,1,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,3.0,0.21428571428571427,-1.0,13.0,10.0,2.6390573296152584,2.3978952727983707,15.0,3.0,0.0,16,1
3663,description_length,1,,,0.9969556059501068,0.8070770607449067,3,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.4,-1.0,139.0,83.0,4.941642422609304,4.430816798843313,13.0,45.0,179.0,16,1
1980,name_length,1,,,0.731551546366376,0.7633528474256142,1,0,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,3.0,0.17647058823529413,1.0,16.0,19.0,2.833213344056216,2.995732273553991,15.0,6.0,9.0,17,0
258,name_length,1,,,0.6209612538315448,0.6758258183912524,1,0,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,2.0,0.3333333333333333,1.0,5.0,7.0,1.791759469228055,2.0794415416798357,15.0,43.0,47.0,17,1
3688,name_length,1,,,0.8907475870824112,0.9708243236552128,1,0,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,1.0,0.07142857142857142,-1.0,13.0,12.0,2.6390573296152584,2.5649493574615367,15.0,3.0,2.0,17,0
3264,description_length,1,,,0.5876575383420974,0.9419807396705162,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,17,1
3064,description_length,1,,,0.5214475568172723,0.7917713663021595,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,50.0,0.9090909090909091,-1.0,54.0,4.0,4.007333185232471,1.6094379124341003,13.0,147.0,131.0,17,0
