method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_clusters,linkage,noise_count,silhouette
ClusterMajorityVote,0.8183,0.7411,0.6775,0.7079,0.816,0.7818,0.01,59,1040,5.37,hierarchical_average,15,average,0,0.371
