method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_clusters,linkage,noise_count,silhouette
KNN_k7,0.5755,0.4244,0.997,0.5953,0.5666,0.6901,0.02,39,1060,3.55,hierarchical_average,15,average,0,0.2609
