method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_clusters,linkage,noise_count,silhouette
ClusterMajorityVote,0.4349,0.3566,1.0,0.5257,0.3714,0.5886,0.02,39,1060,3.55,hierarchical_average,15,average,0,0.2609
