method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,min_cluster_size,min_samples,n_clusters,noise_count,silhouette
ClusterMajorityVote,0.9305,0.9388,0.844,0.8889,0.9295,0.9085,0.51,415,11246,3.56,hdbscan,50,5,83,816,0.5962
