row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,cluster,true_label
92,followers_count,0,,,0.9509922096633139,0.9748255812056883,3,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
97,followers_count,0,,,0.9509922096633139,0.9998718874940501,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
100,followers_count,0,,,0.9509922096633139,0.9999981704291744,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
118,followers_count,0,,,0.9509922096633139,0.9989619487033375,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
165,followers_count,0,,,0.9509922096633139,0.9985780134589888,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
175,followers_count,0,,,0.9509922096633139,0.9999996905588455,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
219,followers_count,0,,,0.9509922096633139,0.9999975670189233,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
257,followers_count,0,,,0.9509922096633139,0.9996743247890021,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
310,followers_count,0,,,0.9509922096633139,0.9999895989091966,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
320,followers_count,0,,,0.9509922096633139,0.9999270685879145,3,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
376,followers_count,0,,,0.9509922096633139,0.9998816619665158,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
396,followers_count,0,,,0.9509922096633139,0.9989875124107083,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
520,followers_count,0,,,0.9509922096633139,0.9997506059015844,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
525,followers_count,0,,,0.9509922096633139,0.9999875875416928,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
567,followers_count,0,,,0.9509922096633139,0.9999894906047926,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
573,followers_count,0,,,0.9509922096633139,0.999885491300802,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
581,followers_count,1,,,0.9595197000239233,0.7838411696193284,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,8,0
586,followers_count,0,,,0.9509922096633139,0.9999498357208519,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
631,followers_count,0,,,0.5012298616641295,0.7290313587241328,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,5,0
668,followers_count,0,,,0.9509922096633139,0.9998784708546107,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
672,followers_count,0,,,0.9509922096633139,0.9999926236964812,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
761,followers_count,0,,,0.9509922096633139,0.9999893900364174,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
766,followers_count,0,,,0.9509922096633139,0.9999985881747329,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
795,followers_count,0,,,0.9509922096633139,0.9999989633721327,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
804,followers_count,0,,,0.9509922096633139,0.9853643191706031,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
817,followers_count,0,,,0.8011743414009578,0.44493434769020046,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
826,followers_count,0,,,0.9509922096633139,0.9999642092624753,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
951,followers_count,0,,,0.9509922096633139,0.9993980866704394,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
953,followers_count,0,,,0.9133001415744926,0.4814456421510428,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
987,followers_count,0,,,0.9509922096633139,0.9990608344922512,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
998,followers_count,0,,,0.9509922096633139,0.999273447641448,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1009,followers_count,0,,,0.9509922096633139,0.9999976211711253,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1053,followers_count,0,,,0.0,0.0,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,12,0
1086,followers_count,0,,,0.9509922096633139,0.9997765138622393,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1129,followers_count,0,,,0.0,0.0,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,12,0
1151,followers_count,0,,,0.9509922096633139,0.9999084634385041,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1159,followers_count,0,,,0.9509922096633139,0.999976517284393,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1168,followers_count,0,,,0.9509922096633139,0.999996081701382,3,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
1183,followers_count,0,,,0.9509922096633139,0.9999997988632496,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1291,followers_count,0,,,0.9509922096633139,0.9997691220866628,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1294,followers_count,0,,,0.9509922096633139,0.9999608170138199,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1297,followers_count,1,,,0.9509927675808356,0.9999997369750188,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,13,1
1421,followers_count,0,,,0.9509922096633139,0.99868550558001,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1441,followers_count,1,,,0.9572077595536383,0.9712114168263098,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,8,0
1448,followers_count,1,,,0.9509927675808356,0.9999984914743721,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,13,1
1461,followers_count,0,,,0.9509922096633139,0.9971604016422982,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1474,followers_count,0,,,0.9509922096633139,0.9999079838047148,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1498,followers_count,0,,,0.9509922096633139,0.9993799108706308,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1500,followers_count,0,,,0.9509922096633139,0.9999902023194478,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1536,followers_count,1,,,0.9509927675808356,0.9999992573412294,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,13,1
1554,followers_count,0,,,0.9509922096633139,0.99992984969029,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1560,followers_count,0,,,0.9509922096633139,0.9995951310615537,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1587,followers_count,0,,,0.9509922096633139,0.9999007003335423,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1635,followers_count,0,,,0.9509922096633139,0.9998531469641347,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1696,followers_count,1,,,0.9558682693236977,0.9893735586758899,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,13,0
1720,followers_count,0,,,0.9509922096633139,0.9990943005531032,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1723,followers_count,0,,,0.9509922096633139,0.9998630065329179,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1799,followers_count,0,,,0.9509922096633139,0.9999906858212515,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
1808,followers_count,0,,,0.9509922096633139,0.9981979539650991,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1813,followers_count,0,,,0.9509922096633139,0.9999959656609491,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1889,followers_count,0,,,0.9509922096633139,0.9999336828925904,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1921,followers_count,0,,,0.9509922096633139,0.9999831664011988,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1931,followers_count,0,,,0.9509922096633139,0.9919502094126119,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
1976,followers_count,0,,,0.9509922096633139,0.9999194602035298,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
1981,followers_count,0,,,0.9509922096633139,0.9943635332400094,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2015,followers_count,0,,,0.9509922096633139,0.9912819016153531,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2029,followers_count,1,,,0.9529833475586144,0.9654917452079065,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,8,0
2037,followers_count,0,,,0.9509922096633139,0.9995859135831661,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2040,followers_count,0,,,0.9509922096633139,0.9998279855302649,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2085,followers_count,0,,,0.9509922096633139,0.9999891927676814,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2100,followers_count,0,,,0.9509922096633139,0.9999599196344721,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2185,followers_count,0,,,0.9509922096633139,0.9999804742631553,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
2196,followers_count,0,,,0.9509922096633139,0.9998674315414263,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
2201,followers_count,0,,,0.9509922096633139,0.9999938034408825,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2202,followers_count,0,,,0.9509922096633139,0.999802015681379,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2225,followers_count,1,,,0.9623077561610686,0.9233482852191204,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,8,0
2229,followers_count,0,,,0.9509922096633139,0.9999860055237908,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2274,followers_count,0,,,0.9509922096633139,0.9999808997447426,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2309,followers_count,0,,,0.9509922096633139,0.9997983565397279,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2347,followers_count,0,,,0.20643537909084586,0.5546384043675932,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,5,0
2465,followers_count,0,,,0.9509922096633139,0.9999715855659942,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
2484,followers_count,0,,,0.9509922096633139,0.9999984218501123,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2565,followers_count,0,,,0.9509922096633139,0.9895989246686638,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2583,followers_count,0,,,0.9509922096633139,0.9994621177813205,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
2667,followers_count,0,,,0.9509922096633139,0.9999018491338282,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
2723,followers_count,0,,,0.9509922096633139,0.9993043994929203,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2744,followers_count,0,,,0.9509922096633139,0.9999792829147107,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2799,followers_count,0,,,0.7869641821229493,0.8047198334754488,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2814,followers_count,0,,,0.9509922096633139,0.9999768035174608,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2841,followers_count,0,,,0.9509922096633139,0.9999975476788511,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2897,followers_count,0,,,0.9509922096633139,0.9972712666719029,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2909,followers_count,0,,,0.9509922096633139,0.9999974084303316,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2932,followers_count,0,,,0.9509922096633139,0.9996732958971636,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2992,followers_count,0,,,0.7927156841145896,0.9982229181302331,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
2994,followers_count,0,,,0.9509922096633139,0.9998927476958733,3,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
3008,followers_count,0,,,0.9509922096633139,0.999300129204989,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
3075,followers_count,0,,,0.9509922096633139,0.9999990948846232,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3137,followers_count,0,,,0.9509922096633139,0.9999438132223838,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3159,followers_count,0,,,0.9509922096633139,0.9734155545652959,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
3162,followers_count,0,,,0.9509922096633139,0.9999967044517053,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3202,followers_count,0,,,0.9509922096633139,0.9999525317269099,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
3229,followers_count,0,,,0.9509922096633139,0.9871978856550974,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3240,followers_count,0,,,0.9509922096633139,0.9838536042465724,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3254,followers_count,0,,,0.004660811160064338,0.24608832828650662,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,12,0
3261,followers_count,0,,,0.9509922096633139,0.7843303574043434,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3302,followers_count,0,,,0.9509922096633139,0.9992976691478113,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3363,followers_count,0,,,0.9509922096633139,0.9999584729970751,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3386,followers_count,0,,,0.9509922096633139,0.9999877499982989,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3523,followers_count,0,,,0.9509922096633139,0.9999105173541667,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3525,followers_count,0,,,0.9509922096633139,0.9999909217701318,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3621,followers_count,0,,,0.9509922096633139,0.990571227456038,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3624,followers_count,0,,,0.9509922096633139,0.9999898309900624,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
3628,followers_count,0,,,0.9509922096633139,0.9441321672496378,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3663,followers_count,0,,,0.9509922096633139,0.9999563455891383,3,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,6,0
3714,followers_count,0,,,0.9509922096633139,0.999992828701246,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
3798,followers_count,0,,,0.9509922096633139,0.9784941608120739,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,0,0
