method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,eps,min_samples,n_clusters,noise_count,silhouette
KNN_k7,0.974,0.9382,0.9847,0.9609,0.9742,0.9768,0.29,585,11076,5.02,dbscan,0.3399,5,117,987,0.6441
