method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,min_cluster_size,min_samples,n_clusters,noise_count,silhouette
LabelSpreading,0.8584,0.9554,0.5979,0.7355,0.8481,0.7921,0.96,450,11211,3.86,hdbscan,50,5,90,1005,0.617
