method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,min_cluster_size,min_samples,n_clusters,noise_count,silhouette
ClusterMajorityVote,0.9408,0.9476,0.8681,0.9061,0.9401,0.9223,0.96,450,11211,3.86,hdbscan,50,5,90,1005,0.617
