method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,min_cluster_size,min_samples,n_clusters,noise_count,silhouette
LabelPropagation,0.8623,0.9225,0.6351,0.7522,0.8545,0.8044,0.96,450,11211,3.86,hdbscan,50,5,90,1005,0.617
