algorithm,n_clusters,silhouette,runtime,params,n_variants,n_train_samples,n_test_samples,total_variants,total_samples,pct_train_variants,pct_train_samples,pct_test_samples,accuracy,f1_weighted,f1_intentional,f1_unintentional,n_noise,bic,aic,converged,probabilities
K-Means,15,0.4440735323398339,0.10477018356323242,{'n_clusters': 15},15,48,2908,811,2956,1.8495684340320593,1.6238159675236805,98.37618403247632,1.0,1.0,1.0,0.0,,,,,
DBSCAN,14,0.43085321241131724,0.023375511169433594,"{'eps': np.float64(0.5445346107279331), 'min_samples': 5}",14,44,2912,811,2956,1.726263871763255,1.4884979702300407,98.51150202976996,1.0,1.0,1.0,0.0,59.0,,,,
Hierarchical-Ward,15,0.4311416898058941,0.026870012283325195,"{'n_clusters': 15, 'linkage': 'ward'}",15,49,2907,811,2956,1.8495684340320593,1.6576454668470908,98.34235453315291,1.0,1.0,1.0,0.0,,,,,
Hierarchical-Average,15,0.46470976524440233,0.028157711029052734,"{'n_clusters': 15, 'linkage': 'average'}",15,48,2908,811,2956,1.8495684340320593,1.6238159675236805,98.37618403247632,1.0,1.0,1.0,0.0,,,,,
GMM,15,0.37179942321023846,0.5053606033325195,{'n_components': 15},15,44,2912,811,2956,1.8495684340320593,1.4884979702300407,98.51150202976996,1.0,1.0,1.0,0.0,,-48183.162175247366,-52829.74928076751,True,"[[0.00000000e+00 1.00000000e+00 0.00000000e+00 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 4.23812878e-10 0.00000000e+00 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 2.97998888e-05 0.00000000e+00 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [0.00000000e+00 4.78783614e-14 0.00000000e+00 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 1.80123572e-09 0.00000000e+00 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 1.80123572e-09 0.00000000e+00 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
HDBSCAN,46,0.7719724936762942,0.026585817337036133,"{'min_cluster_size': 5, 'min_samples': 5}",46,193,2763,811,2956,5.6720098643649814,6.529093369418133,93.47090663058187,1.0,1.0,1.0,0.0,183.0,,,,
