batch_idx,batch_time_sec,llm_time_sec
2940,42.53826260799542,42.52866689697839
2950,48.116072767879814,48.10640375199728
2960,42.364384374115616,42.354782643029466
2970,43.21156506380066,43.20203537400812
2980,45.082456602016464,45.072905394015834
2990,47.568537577055395,47.558681453811005
3000,50.75786735396832,50.748146899044514
3010,47.83038367005065,47.82075206190348
3020,43.01363637205213,43.0041495829355
3030,42.75053094304167,42.74013268714771
3040,41.35269707394764,41.3430322019849
3050,54.71806522505358,54.708138982066885
3060,45.743562910938635,45.73391289496794
3070,43.837787001160905,43.82806467800401
3080,48.85270542092621,48.8429760588333
3090,46.510169349145144,46.500535222003236
3100,46.95549482409842,46.94579442800023
3110,43.92444389406592,43.914874424925074
3120,48.66623426391743,48.656553550157696
3130,39.97486265189946,39.965272864094004
3140,41.098413643892854,41.08865329110995
3150,41.11528199585155,41.10559710813686
3160,45.09736765897833,45.087626196909696
3170,44.695776449050754,44.68617522693239
3180,41.25209432607517,41.242406075121835
3190,47.76222146395594,47.7525546150282
3200,50.72983617288992,50.7202859709505
3210,43.24743892578408,43.23771650483832
3220,43.34608686296269,43.336400385946035
3230,42.11797088314779,42.108391928020865
3240,38.264517572009936,38.25486712902784
3250,49.917171128094196,49.9074183430057
3260,46.07498698704876,46.06537127913907
3270,54.53500641789287,54.52532537095249
3280,42.59432885795832,42.5848124679178
3290,47.55384284094907,47.544197126990184
3300,46.25796850002371,46.248332790797576
3310,52.91340928990394,52.90370495081879
3320,45.99462086101994,45.98497395007871
3330,41.19343525497243,41.1837920001708
3340,48.75397578510456,48.74430107488297
3350,46.63554851501249,46.62593421712518
3360,43.49440054106526,43.48465407988988
3370,55.13369293813594,55.12394565809518
3380,49.99018724402413,49.980657832929865
3390,45.80384657694958,45.79415304795839
3400,46.329037566902116,46.31954057584517
3410,46.295160649809986,46.28558510681614
3420,46.974148684879765,46.96467770379968
3430,48.83879293710925,48.829170265002176
3440,43.143629032885656,43.13397784694098
3450,49.15353519516066,49.14392100088298
3460,47.86199575010687,47.852335705189034
3470,47.05493337288499,47.045203130925074
3480,45.38058753404766,45.37092940695584
3490,41.62956086988561,41.619990723906085
3500,48.916453702840954,48.9067794799339
3510,38.49788635200821,38.488339237170294
3520,49.33784436597489,49.32822961709462
3530,40.46868454408832,40.458969393977895
3540,53.320113708032295,53.310458997031674
3550,40.97289919201285,40.963230438996106
3560,44.10068551404402,44.09086030512117
3570,50.68997201905586,50.68044614698738
3580,44.488760417094454,44.47916260594502
3590,43.08734837803058,43.077684679068625
3600,45.83651271718554,45.82685677986592
3610,46.9073764749337,46.897744880989194
3620,44.80371162202209,44.79410106083378
3630,43.577429241966456,43.56783747696318
3640,53.01206762297079,53.00246214796789
3650,43.879081438994035,43.869481259956956
3660,50.55117069510743,50.5412467319984
3670,43.58665269496851,43.577052796958014
3680,46.523955972865224,46.514292140025645
3690,51.51462638308294,51.5049096790608
3700,52.231075178133324,52.22139222500846
3710,48.38611602806486,48.37632351880893
3720,52.7366880280897,52.72696678596549
3730,40.364051477983594,40.354539308929816
3740,45.49976950488053,45.4901568449568
3750,38.79139159503393,38.78182132798247
3760,41.69544156012125,41.68576758704148
3770,49.40703788516112,49.39746651495807
3780,46.67757406691089,46.66791070299223
3790,41.18643711297773,41.17689334414899
3800,47.056919674854726,47.04723863489926
3810,44.268605234101415,44.25901222997345
3820,45.51809299294837,45.50850623496808
3830,44.24935087701306,44.23978395503946
3840,44.91825569001958,44.90857676696032
3850,42.71984725096263,42.71006911620498
3860,49.61387957283296,49.60417193220928
3870,44.723118860973045,44.713501961901784
3880,46.34857970010489,46.33891226304695
3890,51.44565018010326,51.436069699935615
3900,39.452778277918696,39.44325746479444
3910,44.771262211957946,44.76159273600206
3920,50.48420314700343,50.47449534991756
3930,46.270092534832656,46.260466180043295
3940,44.51174774719402,44.502139788120985
3950,44.37417020299472,44.3646447150968
3960,46.755142831010744,46.74546258198097
3970,43.6110359528102,43.60134750907309
3980,52.799705730052665,52.79005224793218
3990,45.03726647910662,45.027730089845136
4000,49.73668127693236,49.7271804518532
4010,48.050297350855544,48.04078380507417
4020,40.10559122799896,40.09608467086218
4030,45.98097876692191,45.97137184906751
4040,47.60603044601157,47.596371460938826
4050,48.38540153717622,48.37586904107593
4060,54.517239468870685,54.50758705311455
4070,46.45692798518576,46.44734498113394
4080,52.17098220391199,52.1614106670022
4090,42.992387060076,42.98263892903924
4100,48.572080289013684,48.56246431590989
4110,41.788228041958064,41.77864590892568
4120,42.88715625903569,42.8774633188732
4130,47.1674711429514,47.157746044918895
4140,39.34829056006856,39.338527174899355
4150,48.58661564090289,48.57694035791792
4160,42.02224027598277,42.01254372205585
4170,41.36521974997595,41.35565052507445
4180,48.14732390991412,48.137400693958625
4190,48.44557049893774,48.43610288598575
4200,43.51410176092759,43.50453898496926
4210,48.32757328404114,48.317911258898675
4220,39.1368413020391,39.1272239938844
4230,51.032102982047945,51.022419914836064
4240,46.58200665097684,46.572468852158636
4250,47.259792822180316,47.250153611181304
4260,47.45515521499328,47.44555968907662
4270,47.1677663710434,47.15806584781967
4280,43.02108537405729,43.01006690016948
4290,56.46429161611013,56.454695580061525
4300,46.5196974130813,46.51013113092631
4310,40.01305225701071,40.0035037510097
4320,45.01670504594222,45.0071864661295
4330,53.05509862303734,53.04550342797302
4340,44.786616086028516,44.77704480593093
4350,48.712483945069835,48.702958314912394
4360,46.657075583934784,46.64743716316298
4370,48.48488169698976,48.47516852593981
4380,39.06230064900592,39.05264186789282
4390,47.56316452589817,47.5535861349199
4400,51.29747139988467,51.287821132922545
4410,42.2039238139987,42.19426902895793
4420,41.53119522286579,41.52164061693475
4430,46.26848696102388,46.25884074997157
4440,39.35659219510853,39.34709160099737
4450,45.38163519091904,45.371955801034346
4460,41.93229099200107,41.92256246693432
4470,45.834536355920136,45.8249734879937
4480,47.69650442083366,47.68695903988555
4490,46.28961034002714,46.28007576498203
4500,43.040435939095914,43.030840162187815
4510,48.24266106612049,48.23314503696747
4520,45.18243976589292,45.17289461614564
4530,39.58649813593365,39.57677085278556
4540,50.28964355099015,50.28008730406873
4550,41.58531954791397,41.575828526867554
4560,47.11186096491292,47.10169339296408
4570,48.51015199604444,48.50024390197359
4580,45.69827634701505,45.68858224200085
4590,40.71725471597165,40.707701322156936
4600,45.02021050802432,45.010327541967854
