method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_clusters,noise_count,silhouette
ClusterMajorityVote,0.9247,0.9146,0.8508,0.8816,0.924,0.9059,0.19,117,11544,1.0,kmeans,15,0,0.5124
