method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_clusters,noise_count,silhouette
KNN_k7,0.9401,0.94,0.874,0.9058,0.9396,0.9233,0.19,117,11544,1.0,kmeans,15,0,0.5124
