algorithm,n_clusters,silhouette,runtime,params,n_variants,n_train_samples,n_test_samples,total_variants,total_samples,pct_train_variants,pct_train_samples,pct_test_samples,accuracy,f1_weighted,f1_intentional,f1_unintentional,n_noise,bic,aic,converged,probabilities
K-Means,15,0.5971490507187242,0.09680700302124023,{'n_clusters': 15},15,33,1898,969,1931,1.5479876160990713,1.7089590885551527,98.29104091144485,1.0,1.0,1.0,0.0,,,,,
DBSCAN,23,0.7233020375217355,0.0353856086730957,"{'eps': np.float64(0.6204452539635819), 'min_samples': 5}",23,48,1883,969,1931,2.3735810113519094,2.4857586742620406,97.51424132573796,1.0,1.0,1.0,0.0,79.0,,,,
Hierarchical-Ward,15,0.5947850220478005,0.0337982177734375,"{'n_clusters': 15, 'linkage': 'ward'}",15,31,1900,969,1931,1.5479876160990713,1.605385810460901,98.3946141895391,1.0,1.0,1.0,0.0,,,,,
Hierarchical-Average,15,0.4087736638226176,0.04030799865722656,"{'n_clusters': 15, 'linkage': 'average'}",15,41,1890,969,1931,1.5479876160990713,2.1232522009321597,97.87674779906784,1.0,1.0,1.0,0.0,,,,,
GMM,15,0.47556084353496403,0.3784165382385254,{'n_components': 15},15,33,1898,969,1931,1.5479876160990713,1.7089590885551527,98.29104091144485,1.0,1.0,1.0,0.0,,-59757.607659341724,-64580.23336050169,True,"[[0.000000e+000 0.000000e+000 0.000000e+000 ... 0.000000e+000
  0.000000e+000 0.000000e+000]
 [0.000000e+000 0.000000e+000 0.000000e+000 ... 0.000000e+000
  1.000000e+000 0.000000e+000]
 [0.000000e+000 0.000000e+000 0.000000e+000 ... 0.000000e+000
  0.000000e+000 0.000000e+000]
 ...
 [0.000000e+000 0.000000e+000 0.000000e+000 ... 0.000000e+000
  1.000000e+000 0.000000e+000]
 [0.000000e+000 6.416164e-317 0.000000e+000 ... 0.000000e+000
  0.000000e+000 0.000000e+000]
 [0.000000e+000 0.000000e+000 1.000000e+000 ... 0.000000e+000
  0.000000e+000 0.000000e+000]]"
HDBSCAN,47,0.7512623200574433,0.06194925308227539,"{'min_cluster_size': 5, 'min_samples': 5}",47,95,1836,969,1931,4.8503611971104235,4.919730709476955,95.08026929052305,1.0,1.0,1.0,0.0,169.0,,,,
