batch_idx,batch_time_sec,llm_time_sec
3620,57.37190414685756,57.36237441096455
3630,47.778504511807114,47.76916259806603
3640,54.23188892100006,54.222416672855616
3650,44.40592057700269,44.39636926096864
3660,56.52183745498769,56.51242405595258
3670,43.68865998391993,43.67922629509121
3680,55.390779425157234,55.381090194918215
3690,55.297300436068326,55.28764808992855
3700,45.72112477896735,45.71154059516266
3710,58.774074224056676,58.764465005137026
3720,56.805946932174265,56.79649033094756
3730,59.066538630984724,59.05721467989497
3740,52.08159999898635,52.07222312805243
3750,60.67941617895849,60.6699655870907
3760,50.67995154391974,50.67052635108121
3770,53.63225172809325,53.62281012907624
3780,49.039356890833005,49.02995495102368
3790,46.682814988074824,46.67339755408466
3800,52.53538437187672,52.52600777987391
3810,46.73307306598872,46.723621896933764
3820,46.50902928295545,46.4996015119832
3830,56.941187501885,56.93180480203591
3840,49.12045581289567,49.11103788507171
3850,55.677704791072756,55.66821262612939
3860,42.343462696066126,42.33403126895428
3870,55.253493663156405,55.24397569010034
3880,55.13473431812599,55.12522127106786
3890,50.12250625505112,50.11302796495147
3900,50.89745212998241,50.887992665870115
3910,47.45539689389989,47.445896504912525
3920,55.85523002501577,55.84560606000014
3930,34.51022321195342,34.50077561894432
3940,53.042154437163845,53.032740611815825
3950,38.109209555899724,38.09975694096647
3960,47.09670582599938,47.087279960978776
3970,50.52028993307613,50.51042124303058
3980,46.408588284859434,46.39917858992703
3990,43.15269143786281,43.1433069400955
4000,44.46949498122558,44.460000477032736
4010,48.916941347997636,48.90762808499858
4020,50.56869180104695,50.55930252303369
4030,49.55724548897706,49.5477647529915
4040,48.74686910584569,48.737318544182926
4050,47.74360768706538,47.73406885191798
4060,45.49008196592331,45.48068765713833
4070,45.12970944400877,45.12019887100905
4080,49.001012691063806,48.99158795690164
4090,47.10351124010049,47.09387944499031
4100,40.12114228610881,40.11159465601668
4110,42.22225652891211,42.21282179793343
4120,40.911099378950894,40.90155751607381
4130,51.63428860716522,51.624719991814345
4140,49.573974078986794,49.56446731998585
4150,46.588922693161294,46.57940756995231
4160,39.55315923993476,39.54362618015148
4170,43.40744527080096,43.39804150396958
4180,51.004950368078426,50.99539364199154
4190,46.34525445103645,46.33591115404852
4200,55.67379610380158,55.66433690302074
4210,50.706907304003835,50.697493699146435
4220,55.114985124906525,55.105547487037256
4230,51.230668598785996,51.221162213012576
4240,44.22563403705135,44.21608462207951
4250,44.50542670395225,44.495880239177495
4260,43.27978409896605,43.270438390085474
4270,47.04860730213113,47.03906795009971
4280,53.20474705193192,53.19535303185694
4290,57.799914732109755,57.79050277220085
4300,51.03215072187595,51.022860280936584
4310,54.36541366088204,54.355911338934675
4320,51.33242984302342,51.32300991285592
4330,45.7329354849644,45.723469513934106
4340,55.13501642807387,55.12557404092513
4350,45.482536202063784,45.4730828369502
4360,56.81609120289795,56.80667646182701
4370,54.78197884187102,54.77247279393487
4380,43.80868591507897,43.79921661084518
4390,43.223767478019,43.214336059987545
4400,52.89656274695881,52.8870269509498
4410,48.46331879799254,48.45389132294804
4420,55.67781892302446,55.66838509705849
4430,54.94452945003286,54.93507867702283
4440,45.54115130100399,45.5318093909882
4450,50.871093614026904,50.861621930031106
4460,55.85654574795626,55.84708878491074
4470,56.089473913190886,56.08017427404411
4480,46.608476863009855,46.59906700788997
4490,51.98459028499201,51.97512670210563
4500,54.18384940200485,54.174331282963976
4510,49.07071265997365,49.061217427952215
4520,47.37998022115789,47.37056287401356
4530,46.22490143193863,46.21537657501176
4540,50.63563221809454,50.62616797001101
4550,53.845153203001246,53.835785689996555
4560,55.19459783099592,55.18514447892085
4570,54.50165036902763,54.49218738311902
4580,51.47619345202111,51.46666569914669
4590,50.056576241971925,50.047072023153305
4600,54.447028781985864,54.43759960611351
4610,43.06249156896956,43.053083203034475
4620,44.065539142116904,44.056137927109376
4630,47.059600183041766,47.050260921008885
4640,46.19626029697247,46.18682056502439
4650,58.96653321501799,58.95710198581219
4660,42.37134725600481,42.361917599104345
4670,47.10153685999103,47.09204682195559
4680,52.20116546796635,52.191711633931845
4690,52.56304620113224,52.55365605303086
4700,59.07823084015399,59.06876956508495
4710,50.28584127104841,50.27655905392021
4720,55.10070065502077,55.09124981611967
4730,50.384462429909036,50.37503882218152
4740,48.501074409112334,48.49166194698773
4750,44.22897774283774,44.21952270716429
4760,44.75353626883589,44.74411183013581
4770,49.66724747000262,49.65781379514374
4780,49.100479608168826,49.0910713118501
4790,55.85475986683741,55.84542033309117
4800,47.17682387214154,47.16745099890977
4810,45.95203928207047,45.94268526788801
4820,54.30987465707585,54.300384607864544
4830,52.369480894180015,52.36001464212313
4840,46.45644719712436,46.44708750396967
4850,46.09560256986879,46.086094182915986
4860,47.937830990878865,47.928187834098935
4870,48.62216639984399,48.61275557009503
4880,48.514638470020145,48.50528903095983
4890,55.96450058603659,55.9551084949635
4900,55.02773294597864,55.018311069812626
4910,54.760651365853846,54.75109312683344
4920,44.072048261994496,44.06269695190713
4930,43.32337437290698,43.31388207199052
4940,52.01906446414068,52.00970897707157
4950,49.84474114095792,49.83527186396532
4960,48.23147670994513,48.22216296498664
4970,49.15902693592943,49.14974527899176
4980,57.95891282893717,57.94951399718411
4990,49.64723838097416,49.63786860299297
5000,55.18094523693435,55.171245225006714
5010,57.82983525306918,57.82043522805907
5020,43.54943313100375,43.54003347689286
5030,39.46539151086472,39.45599917601794
5040,53.14363047108054,53.13419196521863
5050,49.899484590860084,49.89002102590166
5060,49.65250412398018,49.643103886861354
5070,55.7640401518438,55.75450633489527
5080,50.99064513412304,50.98125462816097
5090,44.09231973788701,44.082763388054445
5100,52.411735367029905,52.40235717315227
5110,50.743298748042434,50.73381760693155
5120,51.499280279967934,51.489864856004715
5130,43.57927602902055,43.56979358405806
5140,50.20530504290946,50.195854407968
5150,55.648536229040474,55.63904992095195
5160,49.32950138882734,49.32010802999139
5170,46.61451053409837,46.604969524079934
5180,55.033759771846235,55.02426685299724
5190,45.97256852011196,45.9630980680231
5200,53.930493796942756,53.92089820583351
5210,48.41499115410261,48.40550444717519
5220,49.3643254279159,49.354735592147335
5230,52.40587527304888,52.39642579481006
5240,49.9317157890182,49.9222995089367
5250,42.05371693405323,42.044421123107895
5260,55.774705110816285,55.76523567503318
5270,49.799681686097756,49.79014099785127
5280,49.18466153810732,49.17514132591896
5290,52.849548243917525,52.83999367407523
5300,55.08469082508236,55.07521546911448
5310,41.02390298200771,41.014461763901636
5320,57.03873758693226,57.0291910818778
5330,52.287997636944056,52.27843620418571
5340,39.02466305415146,39.015238370979205
5350,44.24814200098626,44.23877423396334
5360,50.69575869990513,50.68626236310229
5370,50.89673315011896,50.887371157994494
5380,51.962875339901075,51.95343563403003
5390,49.08261406607926,49.07319270004518
5400,42.683254837058485,42.67374133109115
5410,54.204070226987824,54.19459783495404
5420,51.44267597980797,51.43320652516559
5430,49.81515987799503,49.8057330341544
5440,49.40889514796436,49.39937451505102
5450,43.12545067607425,43.116002135910094
5460,49.82276293402538,49.813297261018306
5470,42.95992816402577,42.95042167697102
5480,46.03885497711599,46.02934678597376
5490,51.921905460068956,51.912453685188666
5500,42.75173720298335,42.742349933832884
5510,51.12374554714188,51.114167656050995
5520,48.05007964000106,48.040587515803054
5530,58.176831329008564,58.16733176098205
5540,43.028495158068836,43.01904214499518
5550,51.0747829771135,51.065274014137685
5560,55.32149988692254,55.31205339496955
5570,48.646117568947375,48.63672460219823
5580,51.632833945099264,51.62330172699876
5590,53.05546470801346,53.04611673508771
5600,47.151121492963284,47.141569525934756
5610,48.07227562996559,48.06279868911952
5620,58.200331802945584,58.19096328900196
5630,56.79038524092175,56.78106212778948
5640,43.84046396589838,43.83098357799463
5650,54.294618661981076,54.2851408389397
5660,48.382066200021654,48.37257687188685
5670,49.85536201694049,49.84592735208571
5680,49.54045627289452,49.53073465498164
5690,41.43630527704954,41.42679280694574
5700,47.121417502872646,47.11191706219688
5710,53.01919355499558,53.009683361044154
5720,49.75284626404755,49.74334232020192
5730,55.518221779959276,55.50862574693747
5740,48.77601583697833,48.76664945296943
5750,59.2170619298704,59.207675085868686
5760,50.02680587396026,50.01747431396507
5770,50.827415297040716,50.817928083008155
5780,43.437552629970014,43.42803302803077
5790,46.4094772641547,46.400085104163736
5800,54.83553282613866,54.826055909041315
5810,43.6738998349756,43.66447904193774
5820,43.840935700107366,43.831514176912606
5830,50.89101662300527,50.88153533008881
5840,44.59803835209459,44.58854534919374
5850,50.292929702904075,50.28351451409981
5860,50.6191446390003,50.609718282939866
5870,51.84513068385422,51.83580017602071
5880,39.63286827295087,39.62357336701825
5890,50.23867641412653,50.22925479291007
5900,56.17573158303276,56.16622170689516
5910,50.567101813154295,50.557533235056326
5920,46.82901856210083,46.81954953097738
5930,54.7483486009296,54.73883766401559
5940,44.03882286720909,44.02940035192296
5950,51.86032323422842,51.85085772187449
5960,50.52180819120258,50.512304798932746
5970,51.716473488137126,51.70697571802884
5980,45.16438198601827,45.15486286696978
5990,45.371294300071895,45.36179146915674
6000,56.430832884972915,56.4213729610201
6010,44.962716061854735,44.95328319305554
6020,47.1107514500618,47.101172860944644
