method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_components,bic,aic,converged,noise_count,silhouette
ClusterMajorityVote,0.8976,0.7869,0.9444,0.8585,0.8996,0.9095,1.11,117,11544,1.0,gmm,15,-2147440.12,-2180570.78,True,0,0.5126
