method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_components,bic,aic,converged,noise_count,silhouette
LabelSpreading,0.7526,0.8963,0.28,0.4267,0.7056,0.6321,1.11,117,11544,1.0,gmm,15,-2147440.12,-2180570.78,True,0,0.5126
