method,accuracy,precision,recall,f1_intentional,f1_weighted,auc,runtime,n_labeled,n_test,pct_labeled,algorithm,n_components,bic,aic,converged,noise_count,silhouette
LabelPropagation,0.7555,0.8618,0.3056,0.4512,0.714,0.6408,1.11,117,11544,1.0,gmm,15,-2147440.12,-2180570.78,True,0,0.5126
